image_name,neatness,spacing,slant,letter_size,pressure,baseline_shift,loop_size,stroke_speed,connection_type,stroke_variation
10th_4.jpg,0.9534759521484375,0.016076220882827893,0.05224146693944931,9.618233601006192e-05,0.01791453642003682,0.055736733897694984,9.618233601006192e-05,0.0465240478515625,0.8075,0.11215049851723118
10th_5.jpg,0.956939697265625,0.015925365202440728,0.07172637432813644,0.00012099322150735295,0.02270017137714464,0.0713877373178099,0.00012099322150735295,0.043060302734375,0.6375,0.1329665154178819
10th_6.jpg,0.9482421875,0.015070555896648016,0.01595667004585266,8.310171274038462e-05,0.022673603132659315,0.05500930981113432,8.310171274038462e-05,0.0517578125,0.975,0.13280833975019907
10th_7.jpg,0.9530487060546875,0.013572516790238688,0.026314320042729378,7.39035344933094e-05,0.016660982019761073,0.05705851609143232,7.39035344933094e-05,0.0469512939453125,0.9575,0.10692058971904672
10th_8.jpg,0.9475250244140625,0.01635242711995232,0.06949310004711151,9.215347410187008e-05,0.022002754959405624,0.06730577570942672,9.215347410187008e-05,0.0524749755859375,0.9525,0.12725093819429334
10th_9.jpg,0.9523468017578125,0.020906901088206926,0.029586346819996834,0.00010254098184453617,0.022166712143841916,0.07406288293764474,0.00010254098184453617,0.0476531982421875,0.795,0.12928143602755443
3rd_1.jpg,0.920654296875,0.019030463938234956,0.04911366477608681,7.295447969276094e-05,0.03985362333409925,0.06926422338353776,7.295447969276094e-05,0.079345703125,1.485,0.14183578184149345
3rd_10.jpg,0.944915771484375,0.015458791558723262,0.036748696118593216,7.182944991545592e-05,0.03503908643535536,0.0637381271414793,7.182944991545592e-05,0.055084228515625,1.2475,0.13188370762616158
3rd_11.jpg,0.9315338134765625,0.016220674251575296,0.08113759756088257,6.977895672401686e-05,0.03753027822457111,0.08068752586633712,6.977895672401686e-05,0.0684661865234375,1.335,0.1416988364742247
3rd_12.jpg,0.939666748046875,0.017248006269617627,0.08029644191265106,7.959224251159935e-05,0.039913581399356635,0.0738198218412333,7.959224251159935e-05,0.060333251953125,1.145,0.15289140386376956
3rd_13.jpg,0.944580078125,0.012139520105887553,0.07118610292673111,6.81139759181701e-05,0.035912068684895826,0.0663591415433011,6.81139759181701e-05,0.055419921875,1.2125,0.14005784444446873
3rd_14.jpg,0.956512451171875,0.012697446799571292,0.029417457059025764,6.193062509169601e-05,0.03145889581418504,0.05993509295377521,6.193062509169601e-05,0.043487548828125,1.065,0.12821224949813756
3rd_15.jpg,0.9496612548828125,0.01611346075661021,0.038566261529922485,8.499488401948735e-05,0.03408550187653181,0.07152783653458246,8.499488401948735e-05,0.0503387451171875,0.89,0.13146820295692968
3rd_16.jpg,0.9481201171875,0.014300647765872853,0.087158203125,6.417372555388402e-05,0.03364473230698528,0.05680647809756196,6.417372555388402e-05,0.0518798828125,1.1425,0.1343480227182492
3rd_17.jpg,0.9205780029296875,0.023703160261797848,0.026513250544667244,8.731268148506637e-05,0.046353687959558854,0.07412517978820006,8.731268148506637e-05,0.0794219970703125,1.4125,0.16008258505685052
3rd_18.jpg,0.9404144287109375,0.016946394296146097,0.03364066779613495,8.521889740566037e-05,0.038219676298253624,0.06688221662824348,8.521889740566037e-05,0.0595855712890625,1.06,0.13998332372453412
3rd_19.jpg,0.948089599609375,0.015218765289564742,0.06470287591218948,6.40117167447382e-05,0.033127608953737786,0.06087822944363342,6.40117167447382e-05,0.051910400390625,1.2175,0.12612204674276467
3rd_2.jpg,0.90509033203125,0.022333695305326407,0.04908965528011322,7.885666951560092e-05,0.043392585305606635,0.06265089343095202,7.885666951560092e-05,0.09490966796875,1.6225,0.14873178846831972
3rd_20.jpg,0.963165283203125,0.011480823839147695,0.04135463759303093,5.585665529873705e-05,0.025278607536764697,0.05511616185485222,5.585665529873705e-05,0.036834716796875,0.965,0.09855623621096449
3rd_21.jpg,0.93707275390625,0.012648797433731237,0.06441399455070496,7.583255644235961e-05,0.035350305893841916,0.05809288471206035,7.583255644235961e-05,0.06292724609375,1.1575,0.13281764811280783
3rd_22.jpg,0.9515533447265625,0.015218520173042408,0.04459642246365547,7.951874093911083e-05,0.03554083132276353,0.0671221890579749,7.951874093911083e-05,0.0484466552734375,0.97,0.1402916764653434
3rd_23.jpg,0.9426422119140625,0.015328018555627142,0.07301214337348938,6.831776012073864e-05,0.03443382113587623,0.0692559265881575,6.831776012073864e-05,0.0573577880859375,1.21,0.12891165285391937
3rd_24.jpg,0.948974609375,0.014397066516257717,0.05176011100411415,6.689312814295977e-05,0.03174019607843137,0.05796126641007271,6.689312814295977e-05,0.051025390625,1.0875,0.1241570417294137
3rd_25.jpg,0.9297027587890625,0.017355488383713102,0.07336960732936859,6.890718170273852e-05,0.041245643765318585,0.08167556762337137,6.890718170273852e-05,0.0702972412109375,1.415,0.15408860897785662
3rd_26.jpg,0.949066162109375,0.01374368404194275,0.053350720554590225,7.330276830024814e-05,0.031106088675704635,0.0638868707063787,7.330276830024814e-05,0.050933837890625,1.0075,0.12144078252097687
3rd_27.jpg,0.9569854736328125,0.01354700226352702,0.05981840565800667,5.7976115005966585e-05,0.02886208926930145,0.06024445491078542,5.7976115005966585e-05,0.0430145263671875,1.0475,0.11698452202940379
3rd_28.jpg,0.9458160400390625,0.015556667533538928,0.10546683520078659,7.558423419331395e-05,0.03596017874923407,0.0724236629471839,7.558423419331395e-05,0.0541839599609375,1.075,0.1407552518450283
3rd_29.jpg,0.9539337158203125,0.012242287968732994,0.08558904379606247,7.16761538856908e-05,0.0306242101332721,0.06459498552436559,7.16761538856908e-05,0.0460662841796875,0.95,0.12268377387970544
3rd_3.jpg,0.9463043212890625,0.014683029660667115,0.06945657730102539,7.899101940829298e-05,0.03371976964613965,0.06126389524880679,7.899101940829298e-05,0.0536956787109375,1.0325,0.13078563057657414
3rd_30.jpg,0.935302734375,0.015066888867557731,0.04580709710717201,6.592441612566022e-05,0.03529381845511648,0.06083998724290856,6.592441612566022e-05,0.064697265625,1.42,0.12867312688927351
3rd_31.jpg,0.949859619140625,0.012594779703696159,0.08021395653486252,5.5204326209006654e-05,0.028609631108302724,0.05177077794768716,5.5204326209006654e-05,0.050140380859375,1.315,0.10890881592366315
3rd_32.jpg,0.944427490234375,0.014011788004135278,0.04771177098155022,7.21634901076622e-05,0.03294683718213853,0.06782829992484075,7.21634901076622e-05,0.055572509765625,1.1175,0.12620703903261177
3rd_4.jpg,0.939483642578125,0.016445714628049692,0.04457703232765198,6.307953769720874e-05,0.02946699553844978,0.053759618549101856,6.307953769720874e-05,0.060516357421875,1.2875,0.1075291956852693
3rd_5.jpg,0.9285125732421875,0.019211329020512785,0.10391975194215775,8.77971797026405e-05,0.0444181554457721,0.07663399477701832,8.77971797026405e-05,0.0714874267578125,1.29,0.16134818634439416
3rd_6.jpg,0.914947509765625,0.023770342677349263,0.03255987539887428,9.797606120948046e-05,0.04429919672947302,0.06850724611737352,9.797606120948046e-05,0.085052490234375,1.4075,0.14706342266831915
3rd_7.jpg,0.91357421875,0.023036671048376797,0.028946150094270706,8.599961629428342e-05,0.042508772307751186,0.06397133222259979,8.599961629428342e-05,0.08642578125,1.5525,0.14104157009920607
3rd_8.jpg,0.9384918212890625,0.016728977082796755,0.09498147666454315,7.66754150390625e-05,0.03824750114889708,0.06547017660567647,7.66754150390625e-05,0.0615081787109375,1.2,0.1455977763757126
3rd_9.jpg,0.9575958251953125,0.013999288497562233,0.04850655049085617,9.434039776141827e-05,0.03234761555989585,0.05884851354421906,9.434039776141827e-05,0.0424041748046875,0.78,0.1265758223321676
